movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0655,Family Tale,TV Series,Mystery,,2007,88,NC-17,English,USA,6.8,3925264.0,,8.0,,False,3/22/2023,False
movie_0656,Adventure House,Movie,Sport,,2024,107,PG,Mandarin,Japan,0.7,,,6.0,,False,4/17/2021,True
movie_0657,Eternal Tale,Documentary,Comedy,,1993,77,G,English,USA,10.0,,61073653.0,,33.0,True,5/22/2023,False
movie_0658,Wild Legend,TV Series,Comedy,,2005,94,TV-Y7,Japanese,USA,,8012392.0,,5.0,70.0,False,7/14/2023,False
movie_0659,Dark Kingdom,Movie,History,,2024,61,TV-MA,English,USA,6.9,,,,,False,3/1/2024,True
movie_0660,Family Night,TV Series,Sport,,2020,18,R,English,France,8.2,,30015278.0,,,True,8/11/2023,False
movie_0661,Fire Legend,Limited Series,Sport,,1998,75,TV-14,English,Japan,,,,3.0,,True,1/30/2022,False
movie_0662,Lost Saga,Documentary,Mystery,Family,2009,118,R,English,USA,,,,,,False,11/2/2025,False
movie_0663,Wild Mission,TV Series,Horror,,2006,32,PG,Korean,France,5.5,,,,,False,2/1/2022,False
movie_0664,Silent Warrior,Movie,Crime,Sport,2009,89,TV-G,Mandarin,South Korea,4.0,,,,,False,11/30/2022,True
movie_0665,Silent House,Movie,War,,1998,246,TV-Y7,English,USA,6.8,6562824.0,,14.0,,True,7/20/2023,False
movie_0666,Family Shadow,Limited Series,Drama,,2005,71,TV-Y,Mandarin,USA,8.9,1127540.0,,,,False,6/20/2022,False
movie_0667,Family Voyage,Documentary,History,,1988,74,TV-PG,Korean,UK,5.1,,2599407.0,,,True,5/6/2021,False
movie_0668,Adventure World,TV Series,Crime,Drama,2008,16,TV-PG,Korean,South Korea,5.0,8125375.0,,,153.0,False,1/21/2024,False
movie_0669,Silent Legend,Limited Series,Fantasy,,2011,28,PG,English,South Korea,8.5,,,,64.0,False,3/8/2022,False
movie_0670,Eternal Night,Movie,Horror,,2003,38,G,English,USA,5.4,1566802.0,,,,False,5/24/2025,False
movie_0671,Adventure Princess,Documentary,Family,,1988,114,TV-MA,Spanish,Japan,5.5,,,,,True,12/18/2024,False
movie_0672,Fire Kingdom,Movie,Biography,,2017,34,PG,Japanese,Germany,5.6,,,,,True,2/21/2023,True
movie_0673,Warrior World,Movie,Mystery,Fantasy,2010,101,PG-13,English,USA,6.2,,,,,False,4/27/2023,False
movie_0674,Hidden Shadow,TV Series,War,Sci-Fi,1998,41,PG,German,USA,,,,,94.0,True,9/30/2025,False
movie_0675,Bright Heart,Movie,Documentary,Comedy,2003,17,R,English,India,5.3,,,,,False,2/18/2021,False
movie_0676,Storm Night,Stand-up Comedy,Sci-Fi,Adventure,1989,124,TV-PG,German,USA,6.7,,,,,True,11/23/2022,False
movie_0677,Journey Story,Movie,Thriller,Music,1994,56,R,English,UK,6.7,,3683343.0,8.0,,True,4/21/2021,False
movie_0678,Warrior War,Limited Series,Mystery,Horror,2000,107,TV-14,Hindi,Germany,8.4,,110307440.0,,130.0,False,9/10/2021,False
movie_0679,Big Family,Documentary,Comedy,,2020,16,TV-G,English,USA,,4068709.0,,12.0,,True,8/6/2025,False
movie_0680,Fire Night,Documentary,Western,War,1999,6,TV-Y7,English,UK,9.0,,160346305.0,,,False,7/5/2021,False
movie_0681,Storm Warrior,Stand-up Comedy,Music,Documentary,2013,83,TV-Y7,French,Japan,7.9,,1115764.0,8.0,,False,10/13/2025,False
movie_0682,Big Mission,Movie,War,Romance,2000,27,NC-17,English,Germany,6.0,,7142993.0,12.0,,True,12/1/2024,True
movie_0683,Lost Legend,Movie,Music,,2009,82,TV-Y7,Hindi,Germany,5.1,,,1.0,,False,3/16/2024,False
movie_0684,House Adventure,Movie,Comedy,Drama,2004,83,R,Korean,Germany,6.3,,,4.0,43.0,False,9/16/2024,False
movie_0685,Secret Heart,Movie,War,,2016,75,PG-13,English,USA,7.3,,,2.0,68.0,False,12/4/2021,False
movie_0686,Wild House,Limited Series,Mystery,Thriller,2000,155,TV-14,English,UK,7.8,,,4.0,,False,8/2/2021,False
movie_0687,Family Adventure,TV Series,Horror,Music,1988,99,NC-17,Hindi,Spain,7.4,,,,166.0,False,11/3/2022,False
movie_0688,Wild World,Movie,Romance,,1990,245,R,Korean,France,,,11965432.0,,,False,10/27/2024,False
movie_0689,Secret Crown,Movie,Animation,,2000,57,NC-17,Spanish,France,7.7,4905532.0,6759833.0,,106.0,False,7/12/2022,False
movie_0690,Adventure Ice,TV Series,War,Drama,1992,23,TV-MA,English,USA,8.6,,15425794.0,,74.0,False,11/17/2021,True
movie_0691,Secret Legend,Documentary,Thriller,,2011,43,TV-PG,Hindi,Germany,7.9,1815219.0,7169237.0,4.0,,False,12/3/2024,False
movie_0692,Big Saga,Movie,War,Horror,2001,60,TV-Y,Japanese,USA,6.2,3076511.0,,,26.0,True,3/3/2024,False
movie_0693,Night Empire,Documentary,Family,Drama,2024,259,R,Korean,USA,,4615507.0,11570577.0,,,True,9/8/2023,False
movie_0694,Lost House,Documentary,Drama,Mystery,1986,79,R,English,Spain,4.7,,,,104.0,True,1/23/2023,False
movie_0695,Wild Saga,Documentary,Documentary,,2008,159,TV-MA,English,Spain,5.0,19244502.0,,,,True,11/23/2024,False
movie_0696,House Ice,Movie,War,,1993,53,TV-Y,Mandarin,India,6.7,10962112.0,,,121.0,False,10/20/2022,False
movie_0697,Secret Crown,Documentary,Romance,,2000,48,R,Mandarin,Japan,7.2,5335966.0,,,154.0,False,8/25/2021,False
movie_0698,Warrior Kingdom,Movie,Crime,Adventure,2008,16,TV-PG,English,USA,3.7,,,,,True,5/6/2025,False
movie_0699,Golden Dream,Movie,War,,1979,254,G,Hindi,Japan,5.4,,,,,False,9/7/2021,False
movie_0700,Dragon Legend,Documentary,Fantasy,Biography,2009,196,PG,English,USA,6.7,,,,,False,2/23/2023,True
movie_0701,Hidden Empire,Documentary,Comedy,,2024,90,TV-Y7,English,Germany,4.6,,,,140.0,False,6/24/2025,False
movie_0702,House House,Movie,Comedy,,2001,63,TV-Y,English,Japan,7.1,4474296.0,,,159.0,False,2/1/2023,False
movie_0703,Our Princess,Limited Series,War,,2009,81,TV-Y,English,USA,5.7,,,,93.0,False,2/26/2025,False
movie_0704,Big Saga,Movie,Romance,History,2018,22,NC-17,English,USA,,2924624.0,23286620.0,,,False,6/12/2023,False
movie_0705,Dragon Legend,TV Series,Sci-Fi,,2004,107,NC-17,English,USA,6.4,,,,120.0,True,9/21/2024,False
movie_0706,Storm Kingdom,Stand-up Comedy,Mystery,,1999,185,TV-14,English,Germany,7.0,,,,128.0,True,12/17/2023,False
movie_0707,City Voyage,TV Series,Crime,,1980,192,TV-14,French,UK,4.7,,2116094.0,8.0,,False,5/27/2022,False
movie_0708,Lost Voyage,Limited Series,Thriller,Action,2013,16,TV-14,Spanish,USA,5.8,1964026.0,4947957.0,,,True,6/20/2025,True
movie_0709,Golden Adventure,TV Series,Music,,2005,158,TV-PG,French,USA,7.1,15062524.0,10858209.0,,,True,5/4/2023,True
movie_0710,Hidden War,Documentary,Mystery,Crime,1994,22,TV-MA,English,USA,,,9888379.0,13.0,143.0,True,4/16/2023,False
movie_0711,Royal World,Documentary,Thriller,,2007,7,TV-PG,German,USA,3.3,,20031556.0,,,False,4/16/2024,False
movie_0712,Lost Dream,Documentary,Comedy,Romance,1999,162,G,English,Spain,,,,,76.0,False,8/25/2025,False
movie_0713,City Voyage,Movie,Documentary,Horror,2000,50,TV-14,French,France,5.5,,,9.0,,False,5/10/2025,True
movie_0714,Silent Saga,Documentary,Action,,2013,147,G,Japanese,USA,3.9,,,,,False,12/20/2022,True
movie_0715,City Voyage,Movie,Mystery,Drama,1991,138,NC-17,English,South Korea,5.6,9840148.0,,1.0,199.0,False,2/27/2022,False
movie_0716,Journey Mission,Stand-up Comedy,Biography,,2018,126,TV-G,English,USA,,,81436048.0,,,False,8/16/2022,False
movie_0717,Our Kingdom,Movie,Animation,,1990,80,TV-Y,German,USA,3.8,12881512.0,,,,False,4/25/2022,True
movie_0718,Big Family,Movie,Horror,,1998,24,TV-MA,Hindi,Japan,,,22419022.0,2.0,,True,6/23/2022,True
movie_0719,Family Dream,Limited Series,Action,,2024,60,TV-Y7,Korean,USA,10.0,,11467733.0,,116.0,True,2/26/2023,True
movie_0720,Big World,Movie,Crime,,2019,194,TV-G,Mandarin,Japan,7.0,,,,,False,2/8/2021,False
movie_0721,Eternal Ice,Movie,History,,2007,150,PG-13,Hindi,South Korea,5.6,,,,149.0,False,8/31/2023,False
movie_0722,Royal Adventure,Documentary,Drama,,1995,62,TV-14,English,Spain,6.0,754136.0,,,,False,3/30/2025,False
movie_0723,Our Legend,Movie,Thriller,,2000,62,G,French,USA,7.0,,,,69.0,False,2/25/2023,False
movie_0724,Royal World,Movie,Sport,,2007,118,PG-13,English,France,9.3,,,,,False,5/25/2021,False
movie_0725,Bright Family,TV Series,Thriller,,2006,85,TV-Y7,English,USA,5.3,,,1.0,,True,12/13/2022,False
movie_0726,House Legend,Movie,Adventure,Crime,2005,65,TV-MA,English,Japan,4.9,,,,,False,9/3/2022,False
movie_0727,Storm Empire,Movie,Action,Documentary,2006,111,TV-Y,Mandarin,USA,3.8,,22222847.0,,,False,12/21/2023,False
movie_0728,Lost Warrior,Movie,Fantasy,,2004,109,TV-MA,French,France,6.5,2717347.0,22906228.0,,,False,4/3/2022,False
movie_0729,Secret War,Movie,War,Crime,1990,44,TV-G,English,USA,3.7,,,,,True,7/4/2022,False
movie_0730,City Ice,Movie,Fantasy,,2000,98,NC-17,English,Spain,5.4,,,,,True,9/20/2024,False
movie_0731,Eternal Legend,Movie,Comedy,,2016,104,TV-G,English,Germany,4.6,11213246.0,,,,False,11/17/2021,False
movie_0732,Storm Warrior,Documentary,Adventure,Crime,1990,76,TV-G,French,USA,8.2,,21778835.0,,109.0,True,8/29/2025,True
movie_0733,Hidden Family,Documentary,Horror,,2004,40,TV-Y,Hindi,South Korea,5.3,,45670058.0,2.0,,True,6/28/2022,False
movie_0734,Golden Night,Movie,War,,1997,58,TV-Y7,English,USA,7.0,786299.0,,,199.0,False,1/30/2025,False
movie_0735,Eternal Warrior,Movie,Western,War,2007,33,TV-G,English,UK,3.4,1696565.0,5616025.0,,,False,5/30/2021,False
movie_0736,Wild Shadow,Limited Series,Sci-Fi,,2002,100,TV-G,Japanese,USA,6.5,,,,,True,8/7/2022,True
movie_0737,Family Mission,TV Series,Fantasy,,2023,16,PG-13,English,USA,4.1,,8960608.0,,86.0,False,11/20/2022,False
movie_0738,Secret Legend,Movie,Sport,Animation,2012,207,R,Japanese,UK,5.5,9443021.0,7334199.0,,,True,4/12/2023,False
movie_0739,Journey Night,TV Series,Western,,1991,179,R,English,Japan,10.0,4911615.0,1685472.0,,,False,6/17/2021,False
movie_0740,City Adventure,Movie,Comedy,,2014,106,NC-17,English,Japan,8.0,19369384.0,,12.0,,False,3/27/2022,False
movie_0741,Our Legend,Limited Series,Music,Action,1997,144,R,English,Japan,6.0,11327185.0,,,,False,5/20/2025,False
movie_0742,House Family,Limited Series,Mystery,,1999,137,TV-MA,Hindi,USA,10.0,,,,100.0,True,8/14/2025,True
movie_0743,Family Tale,Limited Series,Horror,,2010,86,TV-14,English,USA,4.6,2644859.0,,9.0,27.0,False,3/16/2023,False
movie_0744,Our Legend,Movie,Thriller,,2000,66,PG,English,France,,3622008.0,,,122.0,False,8/5/2021,False
movie_0745,Fire Ice,Movie,Music,,2016,61,TV-PG,French,France,3.5,2942431.0,116752582.0,,,False,5/18/2022,False
movie_0746,House War,Movie,Documentary,History,1997,212,G,Hindi,USA,5.8,,,8.0,71.0,False,10/4/2025,False
movie_0747,Dragon House,Movie,Action,Drama,1999,39,NC-17,English,USA,3.8,,3140030.0,,,True,8/4/2025,False
movie_0748,Family Adventure,Movie,Mystery,,1999,40,TV-G,English,France,6.7,,,,176.0,True,1/24/2025,True
movie_0749,Lost Voyage,Documentary,Crime,,2000,153,PG-13,French,France,6.4,,,1.0,,False,4/24/2025,False
movie_0750,Journey Tale,Movie,Sport,,2019,143,NC-17,English,South Korea,5.7,,,6.0,,False,7/22/2024,False
movie_0751,Adventure Empire,Limited Series,Thriller,,2013,63,TV-MA,Korean,USA,8.2,,,,103.0,False,2/12/2024,True
movie_0752,City House,Movie,Adventure,Family,2024,114,TV-PG,English,Japan,5.2,,,,,True,11/13/2024,True
movie_0753,Golden Empire,Movie,Adventure,,2024,125,TV-G,English,France,6.9,,,,,True,3/25/2024,False
movie_0754,Royal War,Limited Series,Horror,,1994,23,TV-Y7,English,USA,7.8,1111743.0,28754693.0,8.0,,True,9/12/2022,True
movie_0755,Hidden Shadow,Documentary,Music,,2007,187,TV-PG,French,USA,3.6,,,11.0,,True,3/16/2024,True
movie_0756,Big Empire,Movie,Sci-Fi,Crime,1993,125,PG-13,English,USA,4.9,,11136413.0,,,False,6/24/2022,False
movie_0757,Bright House,TV Series,Crime,Romance,1997,107,TV-MA,English,South Korea,6.4,,6550068.0,,,True,2/15/2024,False
movie_0758,City Story,Movie,Family,,1999,126,TV-G,English,USA,7.4,9326786.0,,,,False,11/28/2022,True
movie_0759,Journey Warrior,Movie,Fantasy,,1994,98,TV-MA,French,France,8.8,,,,,True,6/9/2023,False
movie_0760,Journey War,TV Series,Fantasy,Horror,1994,72,PG-13,English,France,5.9,,,,,False,11/28/2021,False
movie_0761,Wild Shadow,Movie,Thriller,,2004,86,TV-Y,French,USA,5.7,1810744.0,,,190.0,False,10/13/2025,False
movie_0762,Warrior Princess,TV Series,Action,War,1992,21,TV-Y,Korean,South Korea,4.7,5358762.0,,,,True,9/24/2024,False
movie_0763,Golden Warrior,Movie,Fantasy,,2016,269,NC-17,English,UK,6.9,885980.0,,9.0,48.0,True,7/15/2021,True
movie_0764,Big Princess,Documentary,Crime,,1996,71,PG-13,Mandarin,USA,5.7,,,,,False,5/17/2023,True
movie_0765,Dragon Story,Documentary,Crime,Mystery,2024,266,G,Spanish,South Korea,5.8,,,,48.0,True,4/10/2023,False
movie_0766,Storm Legend,Movie,Mystery,,2001,87,R,English,Japan,,,87705849.0,,,True,6/5/2025,False
movie_0767,Royal Mission,Movie,Animation,Animation,2007,47,G,English,USA,7.3,,,7.0,173.0,False,10/10/2024,False
movie_0768,Eternal Legend,TV Series,Drama,War,1991,184,TV-MA,English,UK,5.2,,,3.0,97.0,False,5/23/2025,False
movie_0769,Our Family,Documentary,Horror,Documentary,2024,104,TV-G,English,UK,4.9,,,,,False,5/2/2023,False
movie_0770,Dark Heart,Documentary,Animation,,2019,333,PG-13,Japanese,USA,7.1,2353095.0,21703571.0,14.0,,True,10/12/2021,False
movie_0771,Journey Empire,Documentary,Action,,2009,46,PG-13,Hindi,India,0.8,12537645.0,,,34.0,True,8/9/2024,False
movie_0772,Storm Kingdom,Movie,Action,,1991,189,TV-PG,Spanish,France,5.2,,,,199.0,False,2/4/2022,False
movie_0773,City Kingdom,Movie,Drama,,2008,196,PG-13,English,France,,2513257.0,4209407.0,7.0,178.0,False,3/7/2024,False
movie_0774,Dark Tale,TV Series,Sci-Fi,,1993,132,PG,English,USA,8.4,3493512.0,,,,True,1/20/2023,False
movie_0775,Journey Legend,Movie,Music,,2023,197,TV-Y7,English,USA,,,728997.0,,,False,10/1/2022,False
movie_0776,House Tale,Documentary,Biography,,2015,73,TV-Y7,Japanese,USA,5.3,,,9.0,,False,8/5/2021,False
movie_0777,Adventure Heart,Movie,Family,,2007,39,G,English,France,6.2,1278540.0,,,,False,12/31/2024,False
movie_0778,Journey Princess,Movie,Horror,,1978,51,G,Hindi,Japan,5.2,,,,,False,6/12/2024,False
movie_0779,Wild Voyage,TV Series,Sport,,1995,83,PG,Spanish,UK,5.5,,31553795.0,,,False,9/17/2022,False
movie_0780,Secret Tale,TV Series,Documentary,Romance,2014,137,TV-14,English,USA,6.4,,,2.0,,False,9/8/2024,False
movie_0781,House Empire,TV Series,Adventure,,2020,41,R,French,UK,5.5,,,,20.0,True,12/6/2025,True
movie_0782,City Story,TV Series,Biography,Mystery,2019,61,TV-14,Japanese,South Korea,5.5,8445350.0,,,,False,8/9/2024,False
movie_0783,Lost Adventure,Limited Series,Biography,Action,1988,44,TV-G,German,UK,4.4,1638228.0,,11.0,,False,9/29/2025,False
movie_0784,Secret Heart,Limited Series,Western,,2009,154,TV-Y7,English,South Korea,4.2,14706892.0,,,,False,5/9/2023,False
movie_0785,Royal World,Limited Series,Music,,2018,264,R,English,Germany,6.4,,14054479.0,,,False,11/19/2022,True
movie_0786,Storm House,Documentary,War,,1987,33,PG,Korean,USA,6.8,,,,,True,3/19/2025,False
movie_0787,Bright Voyage,Documentary,Sport,,2006,118,TV-MA,English,UK,3.7,,,,,False,4/24/2024,False
movie_0788,Our House,TV Series,Documentary,,2009,168,TV-G,Japanese,India,7.6,,,,,False,1/11/2024,True
movie_0789,Lost Voyage,TV Series,Biography,Fantasy,2003,68,TV-Y7,English,France,7.7,4685001.0,,,141.0,False,3/17/2024,False
movie_0790,Fire Heart,Movie,Adventure,,1985,22,TV-Y7,French,USA,,3256043.0,11071042.0,,,False,12/19/2025,False
movie_0791,House Mission,TV Series,War,Family,2002,183,TV-Y7,German,India,6.8,1269979.0,19505543.0,,,True,6/8/2024,True
movie_0792,Adventure Adventure,Movie,Animation,,2002,21,TV-MA,English,USA,7.4,,,,156.0,False,1/28/2025,True
movie_0793,Golden Legend,Movie,Sci-Fi,Sport,2004,219,TV-G,English,USA,10.0,,,,,False,3/7/2021,False
movie_0794,Hidden Warrior,Limited Series,Animation,,2000,43,TV-Y7,French,USA,5.7,,17825068.0,,123.0,False,8/11/2024,False
movie_0795,Hidden Legend,Movie,War,,2001,18,TV-PG,English,Japan,4.4,4437215.0,,,163.0,True,8/3/2022,False
movie_0796,Bright House,TV Series,Family,Fantasy,2006,54,PG,Japanese,USA,3.5,,,,,False,8/14/2021,True
movie_0797,Night Legend,TV Series,Sport,Drama,2011,78,TV-MA,Korean,Japan,9.4,2150220.0,,1.0,,True,5/20/2022,False
movie_0798,Dark Princess,Movie,Thriller,Adventure,2003,91,TV-Y7,English,Spain,9.5,,35487454.0,,,False,2/28/2025,False
movie_0799,Silent Shadow,Limited Series,Music,,2001,125,PG-13,Spanish,Japan,4.6,50551621.0,,11.0,,True,2/1/2025,True
movie_0800,Hidden Shadow,Movie,Sport,,2007,97,TV-MA,Japanese,Japan,5.0,,,,114.0,False,7/12/2022,False
movie_0801,House Crown,Limited Series,Horror,,1984,250,TV-G,Korean,Germany,5.7,2992416.0,,,,True,12/17/2021,True
movie_0802,Hidden Legend,Documentary,Fantasy,War,2011,75,PG,English,South Korea,8.5,2365803.0,,,135.0,True,2/4/2023,False
movie_0803,Fire Saga,Movie,Adventure,Drama,2006,101,NC-17,English,USA,3.9,,,9.0,156.0,False,8/29/2022,False
movie_0804,Our Heart,Movie,Adventure,,2006,95,TV-MA,English,USA,2.7,,70547839.0,,,False,4/25/2023,False
movie_0805,City Family,Movie,Western,,2017,16,TV-Y7,Hindi,France,10.0,,,,,False,12/1/2024,True
movie_0806,Eternal Princess,Movie,Documentary,Fantasy,1984,28,TV-PG,Spanish,South Korea,6.8,2317900.0,16584796.0,,7.0,False,8/28/2022,False
movie_0807,Silent Shadow,Movie,Animation,,1983,83,G,German,Japan,7.1,,,,34.0,False,11/13/2021,False
movie_0808,Storm Princess,Stand-up Comedy,Adventure,,2009,110,NC-17,English,USA,5.9,1257621.0,,,,False,7/17/2021,False
movie_0809,Eternal Ice,Movie,Documentary,,2006,9,NC-17,Japanese,UK,7.1,,,5.0,158.0,True,6/4/2024,True
movie_0810,Fire World,Limited Series,Thriller,Music,2008,258,NC-17,German,France,,,,,,True,12/30/2021,True
movie_0811,City Legend,Movie,Crime,,2001,116,R,Korean,Japan,4.7,,237649131.0,,,False,2/5/2022,False
movie_0812,Royal Legend,Stand-up Comedy,Sport,,2014,80,G,English,Germany,,4353293.0,,,98.0,False,1/6/2025,False
movie_0813,Lost World,Movie,Documentary,,2017,113,PG,Spanish,South Korea,,,,,,True,6/19/2021,False
movie_0814,Lost Kingdom,TV Series,Mystery,Drama,2012,52,PG-13,English,France,5.7,5778040.0,9903749.0,,,False,4/5/2024,False
movie_0815,Night Family,TV Series,Western,,2003,92,PG,English,France,5.6,,526245.0,,,False,1/21/2021,False
movie_0816,Lost Saga,Movie,Drama,,1982,103,PG,Hindi,France,5.7,,,9.0,,False,9/17/2025,False
movie_0817,Fire Saga,Limited Series,Fantasy,,2015,184,TV-Y7,English,Japan,,,,,,True,7/26/2024,False
movie_0818,Family Ice,Movie,Comedy,,2020,70,R,English,Japan,4.5,,,,,False,2/7/2025,True
movie_0819,Our Heart,TV Series,War,,2013,21,TV-Y,Japanese,UK,3.0,11752409.0,2193695.0,1.0,,False,5/1/2024,True
movie_0820,Warrior Legend,TV Series,Thriller,Comedy,1996,38,TV-14,Mandarin,France,6.5,26180613.0,,,,False,1/5/2023,False
movie_0821,Dark Warrior,TV Series,Music,,2014,66,TV-14,English,Japan,5.7,,,,115.0,False,12/22/2025,False
movie_0822,Family Heart,Movie,Fantasy,,2016,24,NC-17,French,USA,3.8,,,13.0,,True,12/5/2024,False
movie_0823,Fire Legend,Movie,Action,,2024,34,TV-Y,English,UK,6.4,,,,74.0,False,6/12/2021,True
movie_0824,Big Dream,Movie,Documentary,,1996,38,TV-MA,English,France,5.7,,23653631.0,,,False,11/18/2023,True
movie_0825,Secret Tale,Movie,Horror,,2003,62,TV-PG,English,USA,5.4,,,,,False,9/18/2023,False
movie_0826,Warrior Legend,Movie,Animation,,2015,115,TV-Y7,Japanese,USA,,,615927243.0,3.0,,False,6/7/2022,False
movie_0827,Storm Heart,Stand-up Comedy,Comedy,Sport,2007,60,TV-G,English,USA,7.5,,,,95.0,False,4/13/2023,False
movie_0828,Our Empire,TV Series,Action,,1993,121,TV-14,English,India,4.0,32778229.0,13207453.0,,,True,11/15/2025,True
movie_0829,Hidden Saga,Documentary,Sci-Fi,,2011,80,NC-17,Korean,Germany,6.4,8438941.0,10744005.0,,89.0,True,6/7/2021,False
movie_0830,Hidden Empire,Movie,Animation,,2013,35,TV-14,Japanese,Japan,4.8,,,,,False,8/22/2025,False
movie_0831,Golden Heart,Movie,Animation,,2007,104,R,French,USA,5.6,5036106.0,5580122.0,,,False,7/2/2024,False
movie_0832,Warrior Kingdom,TV Series,Documentary,Sport,2009,93,PG-13,Spanish,UK,8.4,8635399.0,,14.0,,False,7/24/2021,True
movie_0833,Adventure Night,Movie,Thriller,,2003,123,R,English,Japan,7.2,3187501.0,,,,False,7/12/2022,False
movie_0834,Bright Dream,Movie,Crime,,2023,141,R,English,India,8.3,,,,,False,3/12/2025,True
movie_0835,Adventure Shadow,TV Series,Drama,,1996,188,PG,English,USA,,,821439.0,5.0,6.0,False,7/8/2024,False
movie_0836,Bright Kingdom,TV Series,Horror,,1999,118,PG-13,Japanese,USA,7.0,7248742.0,,1.0,,False,5/22/2021,True
movie_0837,City Crown,Stand-up Comedy,Thriller,,2006,90,TV-Y7,English,Japan,3.0,3927551.0,,,,False,9/27/2021,False
movie_0838,Dark World,Movie,Action,,2016,124,PG,English,USA,5.7,,11372928.0,,46.0,True,8/23/2025,True
movie_0839,Our Adventure,TV Series,Sport,Biography,1989,55,TV-Y,English,France,5.9,,,,,False,10/15/2021,False
movie_0840,Royal Ice,Movie,Family,,1991,52,PG-13,English,South Korea,,,,9.0,,False,2/14/2024,False
movie_0841,Royal Legend,Movie,Biography,,1983,205,PG,Mandarin,USA,5.4,,,,167.0,False,12/22/2025,False
movie_0842,Dragon Voyage,Documentary,Documentary,,2006,51,PG-13,Japanese,USA,6.7,,,10.0,,False,11/1/2021,False
movie_0843,Big Ice,Movie,Sport,,1993,39,PG,English,UK,6.7,,,,,True,3/23/2021,False
movie_0844,Family Night,TV Series,Comedy,,2002,118,TV-14,Japanese,South Korea,8.4,,,,,False,1/31/2025,False
movie_0845,Royal Family,Movie,Romance,Action,2014,56,TV-14,Korean,Japan,6.0,2861892.0,,,,True,9/30/2025,False
movie_0846,Bright Saga,Movie,Western,Sport,1999,140,G,English,USA,7.8,,11545787.0,,,True,7/31/2023,False
movie_0847,Silent Night,Stand-up Comedy,Drama,,2009,179,TV-MA,English,France,3.2,,,,,False,3/2/2022,True
movie_0848,Our Shadow,Movie,Comedy,,2003,44,TV-PG,French,Japan,3.3,,,,163.0,False,4/19/2021,False
movie_0849,Journey Princess,Documentary,Western,,2014,128,TV-MA,English,South Korea,2.1,,,,11.0,False,7/22/2025,True
movie_0850,Big World,Movie,Comedy,,2011,50,TV-MA,Japanese,Japan,7.7,3549029.0,,,147.0,False,6/24/2025,False
movie_0851,City Princess,Stand-up Comedy,Music,,1998,67,TV-G,Japanese,USA,7.5,,151911188.0,,102.0,True,12/9/2024,False
movie_0852,Dark Mission,Movie,Fantasy,,2004,101,PG,French,UK,7.9,7821148.0,,,155.0,False,3/2/2023,False
movie_0853,Royal Tale,Movie,Biography,,2018,52,TV-PG,Mandarin,Japan,5.0,2067423.0,9364172.0,,,True,5/30/2023,True
movie_0854,Secret Story,Documentary,Animation,,2010,94,TV-G,German,USA,,,,,,False,11/29/2022,True
movie_0855,City Mission,Movie,Comedy,,1990,71,TV-14,Japanese,Japan,,,,10.0,104.0,False,8/27/2024,False
movie_0856,Big War,Movie,Mystery,,2013,143,TV-Y7,English,Spain,8.9,,19030626.0,,,False,7/2/2021,False
movie_0857,Wild Crown,Stand-up Comedy,Western,War,1994,143,G,Japanese,UK,9.3,11584498.0,,7.0,42.0,False,3/15/2021,False
movie_0858,Silent Saga,TV Series,Family,Horror,2022,52,PG-13,Spanish,USA,7.7,10147502.0,,,,False,10/21/2025,False
movie_0859,Silent Night,Documentary,Mystery,Crime,2018,102,NC-17,Hindi,UK,6.9,,,,,False,8/4/2022,False
movie_0860,Family Ice,Documentary,Western,Animation,2009,158,TV-PG,German,USA,8.7,,,3.0,,False,3/5/2021,False
movie_0861,Storm Crown,Limited Series,Fantasy,,2008,34,TV-MA,English,Japan,5.8,,,,13.0,False,5/13/2024,False
movie_0862,Silent Crown,Limited Series,Comedy,Action,2004,71,TV-MA,French,Japan,5.6,,,,,False,12/30/2022,False
movie_0863,Adventure Voyage,TV Series,War,,2014,99,PG-13,Spanish,USA,,,34094388.0,,,True,2/25/2022,False
movie_0864,Royal Kingdom,Movie,War,,2002,32,G,French,USA,4.5,,110951817.0,,127.0,False,3/5/2023,True
movie_0865,Family Family,Movie,Animation,,2009,57,PG-13,French,Spain,6.0,,16385305.0,,,False,4/3/2023,False
movie_0866,Eternal Saga,TV Series,Fantasy,,2016,233,R,Japanese,USA,4.2,,,,,True,1/22/2024,False
movie_0867,Dark Saga,Limited Series,Documentary,Action,2000,51,TV-Y7,Korean,South Korea,,,,,135.0,False,8/28/2025,False
movie_0868,Hidden Voyage,TV Series,Sport,,1999,55,TV-PG,English,France,7.3,,,,,True,5/27/2025,False
movie_0869,Adventure Family,Movie,Romance,,1992,117,PG,English,Japan,,,,,,False,2/17/2025,False
movie_0870,Dragon Mission,Movie,Music,War,1994,29,TV-MA,German,USA,,,39179526.0,14.0,,False,6/18/2023,False
movie_0871,Family Crown,TV Series,Music,,1985,72,TV-MA,Hindi,USA,9.7,,,,,False,10/16/2023,False
movie_0872,Journey Legend,Limited Series,Biography,,2014,39,TV-Y7,Spanish,USA,3.4,,,,,False,8/30/2021,False
movie_0873,Warrior World,Movie,War,,2024,94,G,English,France,4.1,,13029035.0,,148.0,False,11/19/2023,False
